"University of California, Washington Center (UCDC)",06/20/2014,6/7/2014,,,,,,,,,,,,,,,,,,,,
"The Metropolitan Companies, Inc.",06/18/2014,04/21/2014,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and/or its Affiliates (""AXP"")",06/17/2014,3/8/2013,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",06/16/2014,3/8/2013,,,,,,,,,,,,,,,,,,,,
SafetyFirst,06/13/2014,09/27/2013,,,,,,,,,,,,,,,,,,,,
Riverside Community College District,06/13/2014,05/30/2014,,,,,,,,,,,,,,,,,,,,
"Fidelity National Financial, Inc.",06/13/2014,7/1/2013, 11/01/2013,,,,,,,,,,,,,,,,,,,
Santa Rosa Memorial Hospital,6/12/2014,6/2/2014,,,,,,,,,,,,,,,,,,,,
The Union Labor Life Insurance Company,6/12/2014,02/17/2014,,,,,,,,,,,,,,,,,,,,
Stanford Federal Credit Union,6/11/2014,04/30/2014,,,,,,,,,,,,,,,,,,,,
"AT&T Mobility, LLC",6/10/2014,4/9/2014, 04/21/2014,,,,,,,,,,,,,,,,,,,
College of the Desert,6/9/2014,6/5/2014,,,,,,,,,,,,,,,,,,,,
"National Credit Adjusters, LLC",6/4/2014,n/a,,,,,,,,,,,,,,,,,,,,
Craftsman Book Company,6/3/2014,3/9/2014,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",6/2/2014,06/13/2012,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc. and /or its Affiliates (“AXP”)",05/29/2014,n/a,,,,,,,,,,,,,,,,,,,,
SHARPER FUTURE,05/28/2014,03/29/2014,,,,,,,,,,,,,,,,,,,,
San Diego State University,05/22/2014,n/a,,,,,,,,,,,,,,,,,,,,
"Paytime Harrisburg Inc. d/b/a Paytime, Inc.",05/21/2014,4/7/2014,,,,,,,,,,,,,,,,,,,,
Affinity Gaming,05/19/2014,12/7/2013, 04/28/2014,,,,,,,,,,,,,,,,,,,
"Lowe's Companies, Inc.",05/19/2014,7/1/2013, 04/02/2014,,,,,,,,,,,,,,,,,,,
University of California Irvine,05/14/2014,02/14/2014, 03/13/2014, 03/22/2014, 03/27/2014,,,,,,,,,,,,,,,,,
Gingerbread Shed Corporation,5/7/2014,11/25/2013, 02/17/2014,,,,,,,,,,,,,,,,,,,
Green's Accounting,5/7/2014,4/6/2014,,,,,,,,,,,,,,,,,,,,
Department of Child Support Services,5/6/2014,4/7/2014,,,,,,,,,,,,,,,,,,,,
ground(ctrl),5/5/2014,3/8/2014,,,,,,,,,,,,,,,,,,,,
"JCM Partners, LLC",5/1/2014,n/a,,,,,,,,,,,,,,,,,,,,
Boomerang Tags,04/30/2014,7/4/2013,,,,,,,,,,,,,,,,,,,,
"Snelling Staffing, LLC",04/22/2014,01/20/2014,,,,,,,,,,,,,,,,,,,,
"NCO Financial Systems, Inc.",04/22/2014,03/29/2014,,,,,,,,,,,,,,,,,,,,
LaCie USA,4/11/2014,03/27/2013,,,,,,,,,,,,,,,,,,,,
Veterans of Foreign Wars of the United States,4/11/2014,2/12/2014,,,,,,,,,,,,,,,,,,,,
Deltek Inc.,4/10/2014,07/13/2013, 11/02/2013,,,,,,,,,,,,,,,,,,,
"StumbleUpon, Inc.",4/8/2014,n/a,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",4/7/2014,n/a,,,,,,,,,,,,,,,,,,,,
Cole Taylor Bank,4/3/2014,2/7/2014,,,,,,,,,,,,,,,,,,,,
Sutherland Healthcare Solutions,4/3/2014,2/5/2014,,,,,,,,,,,,,,,,,,,,
Kaiser Permanente Northern CA Department of Research,4/2/2014,10/18/2011, 02/12/2014,,,,,,,,,,,,,,,,,,,
California Department of Corrections and Rehabilitation,4/2/2014,3/3/2014,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",4/1/2014,n/a,,,,,,,,,,,,,,,,,,,,
ITHAKA,03/31/2014,n/a,,,,,,,,,,,,,,,,,,,,
Palomar Health,03/28/2014,02/22/2014,,,,,,,,,,,,,,,,,,,,
Sorenson Communications,03/27/2014,02/20/2014, 03/02/2014,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",03/25/2014,n/a,,,,,,,,,,,,,,,,,,,,
"Castle Creek Properties, Inc., dba Rosenthal the Malibu Estates",03/21/2014,n/a,,,,,,,,,,,,,,,,,,,,
Marian Regional Medical Center,03/20/2014,3/2/2014, 03/03/2014, 03/04/2014, 03/05/2014, 03/06/2014,,,,,,,,,,,,,,,,
Discover Financial Services,03/20/2014,n/a,,,,,,,,,,,,,,,,,,,,
"Arcadia Health Services, Inc. d/b/a Arcadia Home Care & Staffing",03/17/2014,n/a,,,,,,,,,,,,,,,,,,,,
Silversage Advisors,03/13/2014,02/20/2014,,,,,,,,,,,,,,,,,,,,
UCSF Family Medicine Center at Lakeshore,3/12/2014,1/11/2014,,,,,,,,,,,,,,,,,,,,
OANDA Corporation ,3/5/2014,3/3/2014,,,,,,,,,,,,,,,,,,,,
Eureka Internal Medicine,3/4/2014,09/25/2013, 10/09/2013,,,,,,,,,,,,,,,,,,,
St. Joseph Health,3/3/2014,02/18/2014,,,,,,,,,,,,,,,,,,,,
"AppleCare Insurance Services, Inc.",02/28/2014,1/1/2014,,,,,,,,,,,,,,,,,,,,
80sTees,02/28/2014,6/3/2012,,,,,,,,,,,,,,,,,,,,
The J.M. Smucker Company,02/27/2014,12/23/2012,,,,,,,,,,,,,,,,,,,,
L.A. Care Health Plan,02/27/2014,01/22/2014, 01/23/2014, 01/24/2014,,,,,,,,,,,,,,,,,,
The Variable Annuity Life Insurance Company,02/26/2014,10/25/2007,,,,,,,,,,,,,,,,,,,,
Discover Financial Services,02/21/2014,1/1/2014,,,,,,,,,,,,,,,,,,,,
Department of Resources Recycling and Recovery,02/20/2014,01/24/2014,,,,,,,,,,,,,,,,,,,,
Blue Shield of California,02/18/2014,12/20/2013,,,,,,,,,,,,,,,,,,,,
"The Home Depot, Inc.",2/10/2014,n/a,,,,,,,,,,,,,,,,,,,,
The Freeman Company,2/10/2014,01/20/2014,,,,,,,,,,,,,,,,,,,,
Easter Seal Society of Superior California,2/7/2014,12/10/2013,,,,,,,,,,,,,,,,,,,,
Bank of the West,2/5/2014,n/a,,,,,,,,,,,,,,,,,,,,
"K. Min Yi, M.D. General Surgery",2/5/2014,05/28/2013,,,,,,,,,,,,,,,,,,,,
St. Joseph Health System,2/5/2014,12/16/2013,,,,,,,,,,,,,,,,,,,,
University of California Davis Medical Center,2/3/2014,12/13/2013,,,,,,,,,,,,,,,,,,,,
"Bring it To Me, LLC",01/29/2014,01/13/2014,,,,,,,,,,,,,,,,,,,,
"Michaels Stores, Inc.",01/27/2014,n/a,,,,,,,,,,,,,,,,,,,,
Neiman Marcus Group,01/25/2014,n/a,,,,,,,,,,,,,,,,,,,,
The Coca-Cola Company,01/24/2014,n/a,,,,,,,,,,,,,,,,,,,,
"W.J. Bradley Mortgage Capital, LLC",01/23/2014,n/a,,,,,,,,,,,,,,,,,,,,
"Easton-Bell Sports, Inc.",01/17/2014,12/1/2013,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",01/16/2014,11/1/2012,,,,,,,,,,,,,,,,,,,,
Update Legal ,01/13/2014,n/a,,,,,,,,,,,,,,,,,,,,
Straight Dope LLC,1/9/2014,12/15/2013,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",1/7/2014,n/a,,,,,,,,,,,,,,,,,,,,
East West Bank,1/2/2014,11/27/2013, 12/15/2013,,,,,,,,,,,,,,,,,,,
"‘wichcraft Operating, LLC",12/30/2013,n/a,,,,,,,,,,,,,,,,,,,,
T-Mobile US,12/30/2013,n/a,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",12/29/2013,n/a,,,,,,,,,,,,,,,,,,,,
StakerLaw Tax and Estate Planning Law Corporation,12/27/2013,12/20/2013,,,,,,,,,,,,,,,,,,,,
"Robert Meaglia, DDS",12/22/2013,12/16/2013, 12/16/2013,,,,,,,,,,,,,,,,,,,
Affinity Gaming LLC,12/20/2013,03/14/2013,,,,,,,,,,,,,,,,,,,,
"W.J. Bradley Mortgage Capital, LLC",12/20/2013,n/a,,,,,,,,,,,,,,,,,,,,
Target Corporation,12/20/2013,11/27/2013, 12/15/2013,,,,,,,,,,,,,,,,,,,
TechMedia Network,12/20/2013,10/4/2013,,,,,,,,,,,,,,,,,,,,
Discover Financial Services,12/20/2013,n/a,,,,,,,,,,,,,,,,,,,,
Discover Financial Services,12/20/2013,n/a,,,,,,,,,,,,,,,,,,,,
CITGO Petroleum Corporation,12/18/2013,10/9/2013,,,,,,,,,,,,,,,,,,,,
Massachusetts Mutual Life Insurance Company,12/16/2013,12/3/2013,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",12/16/2013,n/a,,,,,,,,,,,,,,,,,,,,
EDD,12/13/2013,09/30/2013,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",12/13/2013,n/a,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",12/12/2013,05/28/2013,,,,,,,,,,,,,,,,,,,,
Cottage Health System,12/11/2013,n/a,,,,,,,,,,,,,,,,,,,,
"Stephen T. Imrie, M.D.",12/10/2013,09/23/2013,,,,,,,,,,,,,,,,,,,,
Los Angeles Gay and Lesbian Community Services Center,12/10/2013,09/17/2013, 11/08/2013,,,,,,,,,,,,,,,,,,,
"DecisionDesk, Inc.",12/10/2013,10/28/2013,,,,,,,,,,,,,,,,,,,,
"Horizon Healthcare Services, Inc.,dba Horizon Blue Cross Blue Shield of New Jersey, and its affiliates",12/6/2013,11/1/2013,,,,,,,,,,,,,,,,,,,,
"JPMorgan Chase Bank, N.A.",12/5/2013,n/a,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",12/4/2013,2/10/2013,,,,,,,,,,,,,,,,,,,,
"B&G Foods, Inc.",12/3/2013,11/16/2013,,,,,,,,,,,,,,,,,,,,
Maricopa County Community Colleges District,12/2/2013,n/a,,,,,,,,,,,,,,,,,,,,
Board of Barbering and Cosmetology,12/2/2013,08/23/2013,,,,,,,,,,,,,,,,,,,,
"Marsh & McLennan Companies, Inc. and our affiliates",11/26/2013,06/13/2013,,,,,,,,,,,,,,,,,,,,
"Kaiser Foundation Hospital Orange County, Anaheim Medical Center",11/25/2013,09/25/2013,,,,,,,,,,,,,,,,,,,,
Sebastopol Sea Serpents,11/25/2013,10/13/2013,,,,,,,,,,,,,,,,,,,,
Employment Development Dept.,11/22/2013,09/14/2013, 10/09/2013,,,,,,,,,,,,,,,,,,,
University of California San Francisco,11/21/2013,09/25/2013,,,,,,,,,,,,,,,,,,,,
Flamingo Resort and Spa,11/21/2013,n/a,,,,,,,,,,,,,,,,,,,,
"Kroll Background America, Inc.",11/21/2013,n/a,,,,,,,,,,,,,,,,,,,,
Anthem Blue Cross,11/20/2013,10/23/2013, 10/24/2013,,,,,,,,,,,,,,,,,,,
Kathleen E. Whisman MD,11/20/2013,n/a,,,,,,,,,,,,,,,,,,,,
Discover Financial Services,11/18/2013,n/a,,,,,,,,,,,,,,,,,,,,
Lincoln Credit Center,11/15/2013,10/20/2013,,,,,,,,,,,,,,,,,,,,
USI Insurance Services LLC,11/13/2013,10/2/2013,,,,,,,,,,,,,,,,,,,,
Datapak Services Corporation ,11/8/2013,3/5/2013,,,,,,,,,,,,,,,,,,,,
"DaVita, a division of DaVita HealthCare Partners Inc.",11/5/2013,9/6/2013,,,,,,,,,,,,,,,,,,,,
Standard Insurance Company,11/4/2013,n/a,,,,,,,,,,,,,,,,,,,,
"Harbor Freight Tools USA, Inc.",10/31/2013,5/6/2013, 06/30/2013,,,,,,,,,,,,,,,,,,,
Dun & Bradstreet,10/28/2013,4/2/2013,,,,,,,,,,,,,,,,,,,,
Yusen Logistics (Americas) Inc.,10/25/2013,09/24/2013,,,,,,,,,,,,,,,,,,,,
"International SOS Assistance, Inc",10/25/2013,08/24/2013,,,,,,,,,,,,,,,,,,,,
The Fisherman's Restaurant,10/23/2013,5/3/2013,,,,,,,,,,,,,,,,,,,,
"AHMC Healthcare, Inc and affiliated hospitals",10/21/2013,10/12/2013,,,,,,,,,,,,,,,,,,,,
Ouidad,10/18/2013,06/30/2013,,,,,,,,,,,,,,,,,,,,
Discover Financial Services,10/17/2013,n/a,,,,,,,,,,,,,,,,,,,,
Monterey County Department of Social Services,10/11/2013,03/17/2013,,,,,,,,,,,,,,,,,,,,
Legal Aid Society of San Mateo County,10/11/2013,8/12/2013,,,,,,,,,,,,,,,,,,,,
KEARNY MESA INFINITI,10/10/2013,n/a,,,,,,,,,,,,,,,,,,,,
Massachusetts Mutual Life Insurance Company,10/4/2013,09/13/2013,,,,,,,,,,,,,,,,,,,,
Adobe Systems Incorporated,10/3/2013,9/11/2013, 09/12/2013, 09/13/2013, 09/14/2013, 09/15/2013, 09/16/2013, 09/17/2013,,,,,,,,,,,,,,
UCSF Medical Center,10/2/2013,9/9/2013,,,,,,,,,,,,,,,,,,,,
R.T. Jones Capital Management Equities,10/1/2013,07/22/2013,,,,,,,,,,,,,,,,,,,,
"Petrochem Insulation, Inc.",10/1/2013,07/18/2013,,,,,,,,,,,,,,,,,,,,
Santa Clara Valley Medical Center,09/27/2013,09/14/2013, 09/15/2013,,,,,,,,,,,,,,,,,,,
California Department of Public Health,09/26/2013,08/20/2013,,,,,,,,,,,,,,,,,,,,
ICG America,09/24/2013,1/2/2013,,,,,,,,,,,,,,,,,,,,
Unique Vintage,09/24/2013,09/18/2013,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",09/23/2013,n/a,,,,,,,,,,,,,,,,,,,,
"Windhaven Investment Management, Inc.",09/23/2013,n/a,,,,,,,,,,,,,,,,,,,,
BEL USA LLC,09/20/2013,3/1/2013, 07/15/2013,,,,,,,,,,,,,,,,,,,
"PLS Financial Services, Inc.",09/18/2013,n/a,,,,,,,,,,,,,,,,,,,,
Buckeye Check Cashing of California LLC,09/17/2013,n/a,,,,,,,,,,,,,,,,,,,,
"Kaiser Foundation Health Plan, Inc.",9/11/2013,05/16/2013,,,,,,,,,,,,,,,,,,,,
FSV Payment Systems,9/11/2013,07/22/2013, 07/28/2013,,,,,,,,,,,,,,,,,,,
Outdoor Network LLC,9/9/2013,12/14/2012, 07/24/2013,,,,,,,,,,,,,,,,,,,
Edgewood Partners Insurance Center,9/6/2013,07/17/2013,,,,,,,,,,,,,,,,,,,,
"Hankyu Chung, M.D.",9/6/2013,06/16/2013,,,,,,,,,,,,,,,,,,,,
Inter-Continental Hotels Corporation,9/2/2013,7/4/2013,,,,,,,,,,,,,,,,,,,,
"Midwest Supplies, LLC",08/27/2013,06/13/2013,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",08/27/2013,01/17/2012,,,,,,,,,,,,,,,,,,,,
Advocate Medical Group,08/23/2013,07/15/2013,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",08/23/2013,01/15/2013,,,,,,,,,,,,,,,,,,,,
"Shore Mortgage (a division of United Shore Financial Services, LLC)",08/22/2013,6/2/2013,,,,,,,,,,,,,,,,,,,,
San Francisco State University,08/20/2013,03/25/2013,,,,,,,,,,,,,,,,,,,,
California Department of Corrections and Rehabilitation ,08/20/2013,07/26/2013,,,,,,,,,,,,,,,,,,,,
Exelixis,08/16/2013,07/30/2013,,,,,,,,,,,,,,,,,,,,
Income and Capital Growth Strategies Inc.,8/12/2013,7/12/2013, 07/13/2013, 07/14/2013,,,,,,,,,,,,,,,,,,
"Cogent Healthcare, Inc.",8/8/2013,5/5/2013, 06/24/2013,,,,,,,,,,,,,,,,,,,
Smartphone Experts,8/7/2013,n/a,,,,,,,,,,,,,,,,,,,,
"Vitreo-Retinal Medical Group, Inc., dba Retinal Consultants Medical Group, Inc.",8/2/2013,6/5/2013,,,,,,,,,,,,,,,,,,,,
US Airways,8/2/2013,n/a,,,,,,,,,,,,,,,,,,,,
"Health Net, Inc.",8/1/2013,4/1/2013, 05/31/2013,,,,,,,,,,,,,,,,,,,
South Central Los Angeles Regional Center,07/31/2013,7/6/2013,,,,,,,,,,,,,,,,,,,,
Fidelity Investments (on behalf of Oracle Corporation),07/31/2013,7/10/2013,,,,,,,,,,,,,,,,,,,,
California Correctional Health Care Services,07/30/2013,06/19/2013,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",07/19/2013,2/1/2013,,,,,,,,,,,,,,,,,,,,
San Jose Medical Supply Company,07/18/2013,8/1/2011, 12/31/2011,,,,,,,,,,,,,,,,,,,
OnCore Manufacturing Services,07/16/2013,7/5/2013,,,,,,,,,,,,,,,,,,,,
Sonoma Valley Hospital,7/10/2013,02/14/2013,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",7/8/2013,n/a,,,,,,,,,,,,,,,,,,,,
"Roy's Holdings, Inc.",7/8/2013,01/28/2013,,,,,,,,,,,,,,,,,,,,
Bureau of Automotive Repair,7/3/2013,n/a,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",7/3/2013,n/a,,,,,,,,,,,,,,,,,,,,
Quayside Publishing Group,7/2/2013,04/29/2013,,,,,,,,,,,,,,,,,,,,
"Millimaki Eggert, LLP",06/27/2013,04/27/2013,,,,,,,,,,,,,,,,,,,,
Citi Prepaid Services,06/27/2013,6/2/2013,,,,,,,,,,,,,,,,,,,,
Foundations Recovery Network,06/24/2013,06/15/2013,,,,,,,,,,,,,,,,,,,,
Yolo Federal Credit Union,06/13/2013,03/29/2013, 05/28/2013,,,,,,,,,,,,,,,,,,,
Sutter Health East Bay Region (Alta Bates Summit Medical Center; Sutter Delta Medical Center; Eden Medical Center),6/6/2013,n/a,,,,,,,,,,,,,,,,,,,,
SynerMed Inc,6/6/2013,04/15/2013,,,,,,,,,,,,,,,,,,,,
ADP,6/5/2013,n/a,,,,,,,,,,,,,,,,,,,,
Massachusetts Mutual Life Insurance Company,6/4/2013,5/8/2013,,,,,,,,,,,,,,,,,,,,
"Rentpath, Inc., formerly knwon as Primedia, Inc.",05/31/2013,06/20/2012,,,,,,,,,,,,,,,,,,,,
Anasazi Hotel LLC,05/30/2013,06/18/2012,,,,,,,,,,,,,,,,,,,,
"TJG, Inc. d/b/a Target Marketing",05/29/2013,05/14/2013,,,,,,,,,,,,,,,,,,,,
Shumsky Promotional Agency,05/29/2013,05/14/2013,,,,,,,,,,,,,,,,,,,,
"Beachbody, LLC",05/28/2013,3/1/2013, 04/01/2013,,,,,,,,,,,,,,,,,,,
"Godiva Chocolatier, Inc. ",05/28/2013,n/a,,,,,,,,,,,,,,,,,,,,
California Department of State Hospitals,05/24/2013,5/8/2013,,,,,,,,,,,,,,,,,,,,
Discover Financial Services,05/24/2013,n/a,,,,,,,,,,,,,,,,,,,,
Discover Financial Services,05/24/2013,n/a,,,,,,,,,,,,,,,,,,,,
"Vendini, Inc.",05/24/2013,03/29/2013,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",05/15/2013,4/6/2011,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",05/13/2013,6/3/2012,,,,,,,,,,,,,,,,,,,,
PHH Corporation,5/10/2013,n/a,,,,,,,,,,,,,,,,,,,,
California Department of Public Health,5/8/2013,n/a,,,,,,,,,,,,,,,,,,,,
Equity Trust Company,5/8/2013,n/a,,,,,,,,,,,,,,,,,,,,
Tomren Wealth Management,5/7/2013,3/6/2013,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",5/2/2013,4/9/2013,,,,,,,,,,,,,,,,,,,,
"LivingSocial, Inc.",04/26/2013,4/5/2013,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",04/25/2013,12/21/2012,,,,,,,,,,,,,,,,,,,,
WestCoast Children's Clinic,04/24/2013,04/16/2013,,,,,,,,,,,,,,,,,,,,
"OneWest Bank, FSB",04/23/2013,1/1/2011, 03/31/2011,,,,,,,,,,,,,,,,,,,
"Stanley Black & Decker, Inc.",04/16/2013,01/28/2013,,,,,,,,,,,,,,,,,,,,
Chapman University,4/11/2013,02/27/2013,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",4/4/2013,01/17/2013,,,,,,,,,,,,,,,,,,,,
Computer Sciences Corporation,4/3/2013,n/a,,,,,,,,,,,,,,,,,,,,
"Ellison Systems, Inc. d.b.a Shoplet.com",4/2/2013,12/20/2012,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",4/1/2013,10/16/2012,,,,,,,,,,,,,,,,,,,,
Citi,03/28/2013,n/a,,,,,,,,,,,,,,,,,,,,
"Rollins, Inc.",03/27/2013,3/4/2013,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",03/26/2013,12/19/2012,,,,,,,,,,,,,,,,,,,,
"The Finish Line, Inc.",03/26/2013,1/11/2013,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",03/25/2013,n/a,,,,,,,,,,,,,,,,,,,,
"TLO, LLC",03/22/2013,08/20/2012, 01/15/2013,,,,,,,,,,,,,,,,,,,
"OCS America, Inc.",03/22/2013,3/4/2013,,,,,,,,,,,,,,,,,,,,
"United Shore Financial Services, LLC",03/19/2013,12/2/2012,,,,,,,,,,,,,,,,,,,,
Massachusetts Mutual Life Insurance Company,3/6/2013,01/30/2013,,,,,,,,,,,,,,,,,,,,
The Prudential Insurance Company of America,3/4/2013,12/13/2012,,,,,,,,,,,,,,,,,,,,
"TD Bank, N.A.",3/4/2013,n/a,,,,,,,,,,,,,,,,,,,,
"Fabric Depot, Inc.",3/1/2013,10/16/2012,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",3/1/2013,n/a,,,,,,,,,,,,,,,,,,,,
First National Bank of Southern California,02/28/2013,2/1/2013,,,,,,,,,,,,,,,,,,,,
Mercedes-Benz of Walnut Creek,02/25/2013,2/8/2013,,,,,,,,,,,,,,,,,,,,
Crescent Health Inc. - A Walgreen Company,02/22/2013,12/28/2012,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and/or its Affiliates (“AXP”)",02/19/2013,08/24/2012,,,,,,,,,,,,,,,,,,,,
Crafts Americana Group,2/11/2013,12/21/2012,,,,,,,,,,,,,,,,,,,,
Talk Fusion,2/8/2013,10/18/2012, 10/19/2012,,,,,,,,,,,,,,,,,,,
Schneider-Electric,2/7/2013,01/17/2013,,,,,,,,,,,,,,,,,,,,
Thorlo,2/7/2013,11/14/2012,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company Inc and / or its Affiliates (""AXP"")",2/5/2013,12/30/2011,,,,,,,,,,,,,,,,,,,,
ANTIOCH UNIFIED SCHOOL DISTRICT,2/1/2013,01/18/2013,,,,,,,,,,,,,,,,,,,,
Stethoscope.com LLC,01/29/2013,12/3/2012,,,,,,,,,,,,,,,,,,,,
North Los Angeles County Regional Center,01/29/2013,11/10/2012,,,,,,,,,,,,,,,,,,,,
RR Donnelley,01/28/2013,n/a,,,,,,,,,,,,,,,,,,,,
Wilton Brands LLC,01/24/2013,10/8/2012,,,,,,,,,,,,,,,,,,,,
NECA/IBEW Family Medical Care Plan,01/22/2013,12/28/2012,,,,,,,,,,,,,,,,,,,,
Stanford School of Medicine & Lucile Packard Children's Hospital,01/18/2013,1/9/2013,,,,,,,,,,,,,,,,,,,,
Discover Financial Services,01/18/2013,n/a,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",1/11/2013,9/1/2012,,,,,,,,,,,,,,,,,,,,
"Calvin Schuster, M.D.",1/7/2013,11/4/2012,,,,,,,,,,,,,,,,,,,,
Centric Group LLC,1/7/2013,8/1/2010,,,,,,,,,,,,,,,,,,,,
Reyes Beverage Group,1/4/2013,11/9/2012,,,,,,,,,,,,,,,,,,,,
"Rosenthal Collins Group, LLC",1/2/2013,11/27/2012,,,,,,,,,,,,,,,,,,,,
"Sunview Vineyards of California, Inc.",12/31/2012,12/15/2012,,,,,,,,,,,,,,,,,,,,
East San Gabriel Valley Regional Occupational Program,12/28/2012,12/11/2012,,,,,,,,,,,,,,,,,,,,
Calif. Department of Health Care Services,12/24/2012,12/10/2012, 12/18/2012,,,,,,,,,,,,,,,,,,,
Upper Skagit Indian Tribe,12/21/2012,10/26/2012,,,,,,,,,,,,,,,,,,,,
Jetro/Restaurant Depot,12/20/2012,11/7/2012, 12/05/2012,,,,,,,,,,,,,,,,,,,
Western University of Health Sciences,12/18/2012,11/14/2012,,,,,,,,,,,,,,,,,,,,
World Travel Holdings,12/17/2012,n/a,,,,,,,,,,,,,,,,,,,,
"Library Systems & Services, LLC",12/17/2012,10/31/2012,,,,,,,,,,,,,,,,,,,,
Yolo Federal Credit Union,12/13/2012,10/27/2012, 10/28/2012, 10/29/2012, 10/30/2012, 10/31/2012, 11/01/2012, 11/02/2012, 11/03/2012, 11/04/2012, 11/05/2012, 11/06/2012, 11/07/2012,,,,,,,,,
MT. DIABLO UNIFIED SCHOOL DISTRICT,12/12/2012,12/1/2012,,,,,,,,,,,,,,,,,,,,
Wilton Brands LLC,12/12/2012,07/19/2012,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and/or it's affiliates ('AXP')",12/12/2012,11/1/2010,,,,,,,,,,,,,,,,,,,,
Pepperdine University,12/11/2012,11/11/2012,,,,,,,,,,,,,,,,,,,,
"South Carolina Department of Revenue, c/o Jon Neiditz, Nelson Mullins Riley & Scarborough",12/10/2012,9/1/2012, 09/15/2012,,,,,,,,,,,,,,,,,,,
Accume Partners,12/10/2012,10/31/2012,,,,,,,,,,,,,,,,,,,,
"Pinkerton Government Services, Inc.",12/7/2012,11/15/2012,,,,,,,,,,,,,,,,,,,,
California Department of Healthcare Services,12/5/2012,11/5/2012,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",11/30/2012,n/a,,,,,,,,,,,,,,,,,,,,
WestCoast Children's Clinic,11/29/2012,11/20/2012,,,,,,,,,,,,,,,,,,,,
"Advanced Data Processing, Inc.",11/28/2012,06/15/2012, 10/01/2012,,,,,,,,,,,,,,,,,,,
Oak River Insurance Company,11/21/2012,10/1/2011, 03/31/2012,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",11/20/2012,8/3/2012,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",11/20/2012,05/21/2012,,,,,,,,,,,,,,,,,,,,
American Tool Supply,11/19/2012,8/1/2012,,,,,,,,,,,,,,,,,,,,
